"Medición de la pobreza, Estados Unidos Mexicanos, 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Indicadores de pobreza, por municipio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clave de entidad,Entidad federativa,Clave de municipio,Municipio,"Población*(leer nota al final del cuadro)",Pobreza,,,,Pobreza extrema,,,,Pobreza moderada,,,,Vulnerables por carencia social,,,Vulnerables por ingreso,,No pobres y no vulnerables,,Rezago educativo,,Carencia por acceso a los servicios de salud,,Carencia por acceso a la seguridad social,,Carencia por calidad y espacios de la vivienda,,Carencia por acceso a los servicios básicos en la vivienda,,Carencia por acceso a la alimentación,,Población con al menos una carencia social,,Población con tres o más carencias sociales,, Población con ingreso inferior a la línea de bienestar,,Población con ingreso inferior a la línea de bienestar mínimo,,Coeficiente de Gini,Razón del ingreso entre la población pobre extrema y la población no pobre y no vulnerable1
,,,,,Porcentaje,Personas,Carencias,Intensidad,Porcentaje,Personas,Carencias,Intensidad,Porcentaje,Personas,Carencias,Intensidad,Porcentaje,Personas,Carencias,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,,
29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,"13,217",37.5,"4,962",2.2,0.14,5.1,669,3.5,0.03,32.5,"4,293",2,0.11,25,"3,300",1.8,10.9,"1,435",26.6,"3,521",11.8,"1,565",33.9,"4,478",48.4,"6,402",7.3,965,5.3,706,21.2,"2,797",62.5,"8,262",16.3,"2,157",48.4,"6,397",13.3,"1,754",0.432,0.13
29,Tlaxcala,29003,Atlangatepec,"7,712",66.7,"5,142",2.2,0.24,10.4,805,3.5,0.06,56.2,"4,337",1.9,0.18,28.6,"2,202",1.9,2,157,2.7,211,25,"1,926",21.4,"1,652",84.6,"6,525",14,"1,080",18,"1,390",33.5,"2,581",95.2,"7,344",27.3,"2,103",68.7,"5,299",27.2,"2,097",0.332,0.19
29,Tlaxcala,29004,Atltzayanca,"18,986",78.7,"14,947",2.2,0.28,14.5,"2,753",3.6,0.09,64.2,"12,194",1.8,0.19,19.3,"3,662",2.1,0.9,179,1,198,21.7,"4,121",29.4,"5,575",91,"17,282",15.8,"3,003",29.9,"5,676",21.8,"4,136",98,"18,608",30.1,"5,712",79.7,"15,126",42.9,"8,146",0.387,0.12
29,Tlaxcala,29005,Apizaco,"85,253",45.8,"39,063",2.1,0.16,5.6,"4,763",3.4,0.03,40.2,"34,301",1.9,0.13,22.4,"19,056",1.8,10.5,"8,918",21.4,"18,216",11,"9,353",34,"28,999",54.5,"46,430",6.5,"5,527",2.3,"1,951",27.4,"23,332",68.2,"58,119",16.7,"14,235",56.3,"47,982",16.7,"14,218",0.44,0.14
29,Tlaxcala,29006,Calpulalpan,"43,543",62,"26,997",1.9,0.2,6.2,"2,696",3.5,0.04,55.8,"24,300",1.7,0.16,23.3,"10,124",1.7,6.5,"2,850",8.2,"3,572",14.8,"6,449",25.3,"11,001",77.5,"33,730",12.9,"5,625",9.2,"4,000",17.4,"7,593",85.3,"37,121",17,"7,382",68.5,"29,847",23,"10,004",0.397,0.14
29,Tlaxcala,29007,El Carmen Tequexquitla,"20,765",89.8,"18,641",2.2,0.33,19.6,"4,078",3.8,0.12,70.1,"14,563",1.8,0.21,8.2,"1,706",1.9,0.9,177,1.2,241,28,"5,809",17.9,"3,708",94.7,"19,665",22.3,"4,639",30,"6,237",22.9,"4,759",98,"20,347",31.5,"6,540",90.6,"18,818",50.4,"10,469",0.346,0.15
29,Tlaxcala,29008,Cuapiaxtla,"14,308",77.9,"11,140",1.9,0.25,9.5,"1,364",3.4,0.05,68.3,"9,777",1.7,0.19,18.6,"2,661",1.7,1.8,254,1.8,254,20.5,"2,935",20.6,"2,952",93,"13,312",11.3,"1,619",7.9,"1,127",26.3,"3,769",96.5,"13,801",21,"3,006",79.6,"11,394",35.6,"5,092",0.35,0.14
29,Tlaxcala,29009,Cuaxomulco,"5,222",65.7,"3,429",2.3,0.25,11.6,606,3.7,0.07,54.1,"2,823",2,0.18,22.8,"1,192",1.9,5.3,278,6.2,322,12.7,665,26.5,"1,382",77.2,"4,033",15.5,810,32.2,"1,679",28.9,"1,507",88.5,"4,621",28.9,"1,511",71,"3,707",28.1,"1,468",0.385,0.15
29,Tlaxcala,29010,Chiautempan,"63,203",56.5,"35,723",2.1,0.2,7.7,"4,881",3.5,0.05,48.8,"30,842",1.9,0.16,19.4,"12,283",1.9,11.4,"7,221",12.6,"7,976",13.7,"8,630",41.4,"26,148",67.4,"42,568",11.3,"7,148",5.1,"3,229",19.1,"12,055",76,"48,006",19.7,"12,477",67.9,"42,944",25.3,"15,961",0.4,0.14
29,Tlaxcala,29011,Muñoz de Domingo Arenas,"4,636",63.5,"2,945",2,0.21,7.6,351,3.7,0.05,55.9,"2,594",1.8,0.17,28.5,"1,319",1.7,3.1,142,5,230,18.1,840,34.7,"1,608",84.3,"3,907",10.2,474,9.1,420,19.6,907,92,"4,264",20,928,66.6,"3,087",25,"1,161",0.365,0.17
29,Tlaxcala,29012,Españita,"11,220",88.6,"9,937",2.1,0.31,20.1,"2,252",3.6,0.12,68.5,"7,685",1.7,0.19,9.6,"1,081",1.9,1.2,137,0.6,66,22.7,"2,549",25.1,"2,817",91.2,"10,238",20.6,"2,313",20.9,"2,348",23.6,"2,647",98.2,"11,018",29.2,"3,278",89.8,"10,073",62.7,"7,030",0.385,0.17
29,Tlaxcala,29013,Huamantla,"82,293",64.7,"53,277",2.2,0.24,11.5,"9,472",3.5,0.07,53.2,"43,804",2,0.17,17.4,"14,308",2,7.2,"5,935",10.7,"8,774",18.3,"15,037",31.5,"25,912",73.8,"60,709",13.8,"11,333",15.7,"12,925",26.2,"21,543",82.1,"67,584",26.5,"21,824",72,"59,212",29.4,"24,180",0.413,0.13
29,Tlaxcala,29014,Hueyotlipan,"12,738",76.5,"9,748",2.3,0.29,15.2,"1,936",3.6,0.09,61.3,"7,812",2,0.2,19.6,"2,501",2,1.4,176,2.5,313,21.8,"2,772",29.9,"3,807",91.3,"11,630",13.4,"1,704",27.1,"3,456",29.4,"3,751",96.2,"12,249",32.2,"4,106",77.9,"9,924",36.4,"4,640",0.377,0.14
29,Tlaxcala,29015,Ixtacuixtla de Mariano Matamoros,"30,604",60.4,"18,474",2.1,0.21,8.2,"2,512",3.7,0.05,52.2,"15,962",1.9,0.16,22.3,"6,836",1.8,6,"1,837",11.3,"3,457",16.2,"4,947",31.6,"9,666",72.7,"22,261",8.8,"2,692",14.5,"4,428",23.2,"7,094",82.7,"25,310",20.5,"6,286",66.4,"20,311",24.8,"7,581",0.419,0.12
29,Tlaxcala,29016,Ixtenco,"5,452",60.9,"3,322",1.9,0.2,6.2,341,3.4,0.04,54.7,"2,981",1.8,0.16,20.6,"1,121",1.7,5.6,304,12.9,705,13.3,726,28.1,"1,534",74.7,"4,071",13.3,725,6.4,350,17.6,961,81.5,"4,443",16.9,920,66.5,"3,626",24.2,"1,318",0.415,0.13
29,Tlaxcala,29017,Mazatecochco de José María Morelos,"12,017",77.9,"9,357",2.4,0.31,14.6,"1,757",3.7,0.09,63.2,"7,600",2.1,0.22,16.9,"2,026",2,2.7,328,2.5,306,20.9,"2,511",58.5,"7,030",89.3,"10,735",14.2,"1,706",13.8,"1,656",21.3,"2,563",94.7,"11,383",32.2,"3,868",80.6,"9,686",35,"4,211",0.368,0.12
29,Tlaxcala,29018,Contla de Juan Cuamatzi,"34,636",61.9,"21,436",2,0.21,8.2,"2,831",3.5,0.05,53.7,"18,606",1.8,0.16,19.6,"6,786",1.8,10,"3,474",8.5,"2,939",13.9,"4,812",30.6,"10,584",71.4,"24,741",12.9,"4,452",14,"4,836",18.7,"6,481",81.5,"28,223",19.8,"6,870",71.9,"24,911",27.9,"9,659",0.39,0.15
29,Tlaxcala,29019,Tepetitla de Lardizábal,"14,888",69.9,"10,400",2.3,0.27,12,"1,790",3.5,0.07,57.8,"8,610",2,0.2,19.9,"2,956",1.9,3.1,459,7.2,"1,073",13.2,"1,961",36.9,"5,495",83.5,"12,438",13.1,"1,949",16.8,"2,498",33.9,"5,043",89.7,"13,356",29.4,"4,375",72.9,"10,859",28.5,"4,247",0.392,0.13
29,Tlaxcala,29020,Sanctórum de Lázaro Cárdenas,"8,635",77.3,"6,672",1.7,0.22,7.5,651,3.2,0.04,69.7,"6,021",1.5,0.18,18.8,"1,625",1.6,2,171,1.9,167,12.9,"1,112",17.9,"1,543",92.4,"7,978",12.3,"1,064",10.3,893,16.1,"1,390",96.1,"8,297",16.7,"1,439",79.2,"6,842",34.1,"2,946",0.351,0.16
29,Tlaxcala,29021,Nanacamilpa de Mariano Arista,"15,957",69.3,"11,065",1.9,0.22,7.7,"1,221",3.6,0.05,61.7,"9,845",1.7,0.18,22.7,"3,622",1.7,3.8,611,4.1,658,17.9,"2,861",26.8,"4,281",86.4,"13,783",13.8,"2,202",10,"1,596",18.5,"2,950",92,"14,688",19.6,"3,123",73.2,"11,677",27.2,"4,348",0.348,0.16
29,Tlaxcala,29022,Acuamanala de Miguel Hidalgo,"5,810",43.1,"2,501",2.3,0.16,5.8,339,3.7,0.04,37.2,"2,162",2.1,0.13,29.8,"1,731",1.9,9,523,18.2,"1,055",14,816,44.2,"2,569",54,"3,139",12.9,749,7.2,421,23.6,"1,370",72.9,"4,233",20.6,"1,197",52,"3,024",14.4,838,0.339,0.2
29,Tlaxcala,29023,Natívitas,"25,353",65.2,"16,522",2.5,0.27,13.2,"3,351",3.7,0.08,51.9,"13,171",2.2,0.19,23.6,"5,974",2.1,3.2,819,8,"2,038",16.3,"4,124",55.6,"14,102",80.5,"20,399",11.3,"2,857",15.5,"3,920",35.6,"9,035",88.7,"22,495",34.9,"8,844",68.4,"17,341",26.7,"6,769",0.402,0.14
29,Tlaxcala,29024,Panotla,"22,847",40.2,"9,182",2.5,0.17,6.2,"1,410",3.6,0.04,34,"7,772",2.3,0.13,29.3,"6,684",2,6.9,"1,578",23.6,"5,403",12.9,"2,954",36.1,"8,247",56.5,"12,903",7.2,"1,647",20,"4,559",24.1,"5,501",69.4,"15,866",24.3,"5,552",47.1,"10,761",12.7,"2,891",0.472,0.1
29,Tlaxcala,29025,San Pablo del Monte,"79,022",77.7,"61,369",2.5,0.32,17.8,"14,077",3.8,0.11,59.8,"47,292",2.1,0.21,14.3,"11,307",2.1,4.7,"3,717",3.3,"2,629",21.2,"16,775",48.5,"38,349",84.8,"66,996",17.9,"14,178",18.8,"14,875",29.7,"23,441",92,"72,676",34.8,"27,534",82.4,"65,086",39.3,"31,037",0.402,0.15
29,Tlaxcala,29026,Santa Cruz Tlaxcala,"18,443",54.2,"9,991",2.4,0.21,10,"1,847",3.8,0.06,44.2,"8,144",2,0.15,18.3,"3,371",1.9,10.1,"1,855",17.5,"3,225",15.8,"2,920",32.2,"5,940",64,"11,795",9.8,"1,810",16.2,"2,981",24.8,"4,573",72.5,"13,362",22.2,"4,092",64.2,"11,847",24.2,"4,470",0.434,0.13
29,Tlaxcala,29027,Tenancingo,"10,627",69.9,"7,426",2.5,0.29,12.5,"1,333",3.6,0.08,57.3,"6,093",2.2,0.21,18.2,"1,939",2.1,5.5,585,6.4,677,21.4,"2,277",55.5,"5,898",75.3,"7,998",20.1,"2,136",15.1,"1,609",22.9,"2,434",88.1,"9,365",33.6,"3,576",75.4,"8,011",26.2,"2,783",0.357,0.15
29,Tlaxcala,29028,Teolocholco,"22,355",59.2,"13,223",2.4,0.24,12.3,"2,757",3.6,0.07,46.8,"10,466",2.1,0.16,16.7,"3,726",2,11.8,"2,630",12.4,"2,775",15.3,"3,414",50,"11,185",65.8,"14,714",14.3,"3,191",8.8,"1,966",21,"4,693",75.8,"16,950",26.4,"5,907",70.9,"15,854",28.6,"6,400",0.398,0.15
29,Tlaxcala,29029,Tepeyanco,"11,212",50.4,"5,655",2.3,0.19,7.4,828,3.4,0.04,43,"4,826",2.1,0.15,27.9,"3,130",1.9,6.3,708,15.3,"1,720",13.4,"1,507",46.7,"5,231",62.8,"7,044",7.8,870,13.6,"1,525",24.5,"2,745",78.4,"8,785",24.2,"2,718",56.7,"6,362",16.8,"1,881",0.389,0.18
29,Tlaxcala,29030,Terrenate,"16,587",78.2,"12,965",2.1,0.27,12.2,"2,023",3.6,0.07,66,"10,941",1.8,0.2,16.8,"2,785",1.8,3.1,517,1.9,321,23.8,"3,953",25.1,"4,167",89,"14,760",14.2,"2,350",15.3,"2,541",26.4,"4,377",94.9,"15,749",24.7,"4,095",81.3,"13,481",38.1,"6,326",0.356,0.17
29,Tlaxcala,29031,Tetla de la Solidaridad,"25,082",58.7,"14,727",2.2,0.22,9.4,"2,356",3.7,0.06,49.3,"12,371",1.9,0.16,20.7,"5,201",1.8,9.1,"2,276",11.5,"2,878",12.8,"3,222",33.6,"8,432",68.3,"17,126",9.2,"2,307",22.5,"5,632",21.2,"5,307",79.5,"19,929",23.4,"5,864",67.8,"17,003",22.9,"5,733",0.375,0.15
29,Tlaxcala,29032,Tetlatlahuca,"11,876",61.9,"7,350",2.3,0.23,10.6,"1,263",3.5,0.06,51.2,"6,086",2,0.17,23.2,"2,752",1.9,5.5,654,9.4,"1,121",14,"1,661",39.6,"4,707",72.6,"8,627",6.8,808,25.6,"3,040",24.6,"2,924",85.1,"10,101",27.7,"3,289",67.4,"8,003",25.8,"3,060",0.393,0.15
29,Tlaxcala,29033,Tlaxcala,"81,623",31.7,"25,883",2.3,0.12,4.8,"3,926",3.4,0.03,26.9,"21,957",2.1,0.09,23.3,"19,046",1.9,7.1,"5,788",37.9,"30,906",7.8,"6,342",29.7,"24,245",44.7,"36,478",5.3,"4,304",5.6,"4,554",22.9,"18,676",55,"44,929",15.8,"12,884",38.8,"31,671",10.5,"8,551",0.455,0.1
29,Tlaxcala,29034,Tlaxco,"44,929",75.6,"33,982",2.2,0.28,13.2,"5,952",3.7,0.08,62.4,"28,030",1.9,0.2,19.9,"8,951",1.9,2.2,989,2.2,"1,007",23.7,"10,635",23.5,"10,576",88.9,"39,954",14.8,"6,638",25.6,"11,482",30.1,"13,536",95.6,"42,933",30,"13,496",77.8,"34,971",34.9,"15,700",0.369,0.15
29,Tlaxcala,29035,Tocatlán,"5,060",69.1,"3,498",2.1,0.24,9.2,464,3.6,0.05,60,"3,035",1.9,0.19,18.9,959,1.8,5.9,296,6.1,306,15.1,765,27.7,"1,401",80.2,"4,056",8.9,450,20.1,"1,017",25.7,"1,302",88.1,"4,457",21.3,"1,079",75,"3,795",27.7,"1,400",0.409,0.16
29,Tlaxcala,29036,Totolac,"16,997",29.8,"5,061",2.4,0.12,3.6,607,3.4,0.02,26.2,"4,455",2.2,0.1,32.6,"5,543",1.9,5,843,32.6,"5,549",11.3,"1,916",34.8,"5,922",49.4,"8,401",7.6,"1,298",9.1,"1,554",20.4,"3,460",62.4,"10,605",18.1,"3,083",34.7,"5,905",8,"1,354",0.451,0.11
29,Tlaxcala,29037,Ziltlaltépec de Trinidad Sánchez Santos,"10,011",86.1,"8,616",2.6,0.37,29.6,"2,966",3.7,0.18,56.4,"5,649",2,0.19,11.5,"1,155",2.4,1.1,107,1.3,134,29.1,"2,917",31,"3,104",92.1,"9,217",26.8,"2,685",43.8,"4,385",29.2,"2,927",97.6,"9,771",46.1,"4,611",87.1,"8,722",57.6,"5,768",0.433,0.1
29,Tlaxcala,29038,Tzompantepec,"18,136",57.3,"10,396",2.3,0.22,8.6,"1,558",3.7,0.05,48.7,"8,838",2,0.16,20.7,"3,760",1.9,10.7,"1,937",11.3,"2,043",14.2,"2,575",36.5,"6,625",62.6,"11,346",10,"1,809",20.1,"3,643",25.5,"4,617",78.1,"14,156",24.3,"4,413",68,"12,334",22.8,"4,144",0.416,0.15
29,Tlaxcala,29039,Xaloztoc,"23,087",68.3,"15,779",2.2,0.25,10.9,"2,511",3.6,0.06,57.5,"13,268",1.9,0.18,16.1,"3,713",2,9.4,"2,176",6.1,"1,418",13.9,"3,199",37.7,"8,710",75.3,"17,378",12.7,"2,941",16.3,"3,763",25.4,"5,866",84.4,"19,492",25.4,"5,872",77.8,"17,956",32.8,"7,564",0.368,0.16
29,Tlaxcala,29040,Xaltocan,"10,093",60,"6,052",2.3,0.23,9.8,985,3.5,0.06,50.2,"5,068",2.1,0.17,25.9,"2,610",2,6,608,8.2,823,17.8,"1,798",37.2,"3,758",71.5,"7,218",10.5,"1,062",28.2,"2,843",24.9,"2,512",85.8,"8,662",28.6,"2,883",66,"6,660",23.9,"2,414",0.37,0.17
29,Tlaxcala,29041,Papalotla de Xicohténcatl,"21,735",52.8,"11,484",2.2,0.19,7,"1,519",3.7,0.04,45.8,"9,965",1.9,0.15,19.5,"4,229",1.7,10.9,"2,359",16.9,"3,663",11.5,"2,504",36.2,"7,874",62.3,"13,542",10.9,"2,371",6,"1,309",22.3,"4,856",72.3,"15,713",17.7,"3,854",63.7,"13,843",20.8,"4,523",0.415,0.13
29,Tlaxcala,29042,Xicohtzinco,"13,228",47.5,"6,283",2.1,0.17,5.7,752,3.5,0.03,41.8,"5,531",1.9,0.14,19.5,"2,585",1.9,15.1,"1,991",17.9,"2,369",12.4,"1,636",41.8,"5,530",49.9,"6,607",8.3,"1,102",7.7,"1,022",17.1,"2,268",67,"8,868",16.1,"2,135",62.6,"8,274",18.7,"2,474",0.383,0.16
29,Tlaxcala,29043,Yauhquemehcan,"34,306",42.7,"14,663",2,0.14,4.6,"1,563",3.6,0.03,38.2,"13,101",1.8,0.12,21.5,"7,387",1.7,12.3,"4,234",23.4,"8,021",11.7,"4,021",25.7,"8,825",53.1,"18,220",5.5,"1,874",7.3,"2,507",20.5,"7,021",64.3,"22,051",13.6,"4,673",55.1,"18,897",16.4,"5,618",0.419,0.14
29,Tlaxcala,29044,Zacatelco,"33,118",59.5,"19,721",2.2,0.22,9.8,"3,234",3.6,0.06,49.8,"16,487",1.9,0.16,17.5,"5,799",1.9,11.9,"3,926",11.1,"3,672",12.3,"4,079",37.7,"12,473",65.5,"21,705",11.6,"3,843",10.2,"3,370",27.5,"9,100",77.1,"25,520",21.6,"7,146",71.4,"23,647",27.8,"9,213",0.411,0.14
29,Tlaxcala,29045,Benito Juárez,"6,542",79.8,"5,220",1.8,0.23,7.3,475,3.2,0.04,72.5,"4,745",1.6,0.19,17.3,"1,135",1.6,1.1,71,1.8,116,17.2,"1,122",19.7,"1,292",94.6,"6,190",14.3,936,1.4,93,21.6,"1,413",97.1,"6,355",16.1,"1,056",80.9,"5,291",33.6,"2,201",0.343,0.15
29,Tlaxcala,29046,Emiliano Zapata,"5,051",83.9,"4,237",2,0.27,11.7,589,3.4,0.07,72.2,"3,648",1.7,0.21,15.1,763,1.9,0.6,28,0.4,23,21.3,"1,076",21.2,"1,070",94.7,"4,786",12.7,641,11,554,31.2,"1,578",99,"5,000",24.2,"1,221",84.4,"4,265",41.4,"2,093",0.344,0.19
29,Tlaxcala,29047,Lázaro Cárdenas,"3,393",72.2,"2,450",1.9,0.23,8.6,292,3.5,0.05,63.6,"2,158",1.7,0.18,21.1,717,1.7,3.2,107,3.5,119,20,677,21.2,720,84.6,"2,870",11.7,395,8.2,280,28.3,961,93.3,"3,167",20.2,685,75.4,"2,557",32,"1,086",0.33,0.2
29,Tlaxcala,29048,La Magdalena Tlaltelulco,"18,734",70.2,"13,160",2.2,0.26,11.9,"2,232",3.6,0.07,58.3,"10,928",1.9,0.19,15.7,"2,932",1.9,6.4,"1,190",7.8,"1,452",12.3,"2,311",42.8,"8,009",78.9,"14,790",15.3,"2,861",11.7,"2,199",25.2,"4,720",85.9,"16,092",23.9,"4,481",76.6,"14,350",34.3,"6,426",0.402,0.14
29,Tlaxcala,29049,San Damián Texóloc,"4,592",60.9,"2,797",2.3,0.23,9.2,422,3.4,0.05,51.7,"2,375",2.1,0.18,20.2,926,2,5.8,266,13.2,604,16.9,777,56.2,"2,581",71,"3,261",6.5,300,11,503,18.9,866,81.1,"3,722",26.5,"1,217",66.7,"3,062",23.8,"1,093",0.415,0.14
29,Tlaxcala,29050,San Francisco Tetlanohcan,"10,697",68.7,"7,347",2.3,0.26,12.2,"1,305",3.8,0.08,56.5,"6,042",1.9,0.18,15.8,"1,694",1.9,8,859,7.4,797,15.2,"1,630",44.5,"4,759",77.4,"8,274",21,"2,245",13.5,"1,441",14.5,"1,549",84.5,"9,041",24.1,"2,574",76.7,"8,206",35,"3,744",0.398,0.14
29,Tlaxcala,29051,San Jerónimo Zacualpan,"2,489",54,"1,343",2.4,0.21,10.1,250,3.9,0.06,43.9,"1,093",2,0.15,21.6,538,1.9,7.4,184,17,424,11.9,297,39.6,985,65.2,"1,622",9.7,242,24.9,620,17.4,434,75.6,"1,882",24.6,611,61.3,"1,527",21.5,536,0.452,0.11
29,Tlaxcala,29052,San José Teacalco,"5,681",80.7,"4,585",2.4,0.32,17.5,994,3.7,0.11,63.2,"3,591",2,0.21,15.8,897,2,2.2,125,1.3,75,20.5,"1,164",36.4,"2,066",89.7,"5,094",17.1,969,30.9,"1,754",27,"1,533",96.5,"5,481",34.4,"1,956",82.9,"4,710",40.4,"2,296",0.368,0.16
29,Tlaxcala,29053,San Juan Huactzinco,"7,082",66.6,"4,715",2.7,0.3,16.6,"1,177",3.8,0.1,50,"3,539",2.4,0.2,21.7,"1,538",2.1,2.6,185,9.1,643,12.3,874,60.9,"4,315",80.1,"5,676",16.6,"1,175",30.1,"2,132",27.1,"1,916",88.3,"6,254",39.5,"2,798",69.2,"4,900",28.4,"2,014",0.422,0.12
29,Tlaxcala,29054,San Lorenzo Axocomanitla,"4,061",53.5,"2,171",2.1,0.19,6.9,279,3.4,0.04,46.6,"1,892",1.9,0.15,19.9,808,1.8,10.6,431,16,651,11.7,476,37.8,"1,533",61.8,"2,508",7.6,310,7.1,287,22.8,928,73.4,"2,979",18.5,750,64.1,"2,601",20.9,847,0.39,0.14
29,Tlaxcala,29055,San Lucas Tecopilco,"1,998",70.4,"1,407",2.1,0.24,9.4,187,3.7,0.06,61,"1,219",1.8,0.19,22.1,441,1.8,3.4,68,4.1,83,16.5,329,34.5,690,84,"1,678",11,219,21.9,437,18.9,377,92.5,"1,848",22.7,453,73.8,"1,474",28.5,570,0.362,0.16
29,Tlaxcala,29056,Santa Ana Nopalucan,"6,475",63.4,"4,106",2.6,0.27,14.8,955,3.6,0.09,48.7,"3,150",2.3,0.18,21.3,"1,379",2.1,4.8,309,10.5,682,12.3,799,55.2,"3,577",74.1,"4,795",16.2,"1,052",19.9,"1,290",30.8,"1,991",84.7,"5,484",36.1,"2,337",68.2,"4,415",26.1,"1,692",0.394,0.14
29,Tlaxcala,29057,Santa Apolonia Teacalco,"3,694",64.5,"2,384",2.5,0.27,13.9,514,3.6,0.08,50.6,"1,870",2.3,0.19,19.3,712,2.1,4.3,160,11.8,438,13.4,497,60,"2,215",76.3,"2,819",10.4,386,16.5,609,29,"1,072",83.8,"3,097",33.1,"1,223",68.9,"2,544",28.5,"1,051",0.414,0.13
29,Tlaxcala,29058,Santa Catarina Ayometla,"5,617",63.2,"3,552",2,0.21,8.4,473,3.7,0.05,54.8,"3,079",1.7,0.16,16.8,942,1.7,11.5,647,8.5,475,14.8,832,26.8,"1,504",69.8,"3,921",12.7,713,12.9,725,15.9,895,80,"4,495",18.3,"1,027",74.8,"4,199",29.5,"1,655",0.386,0.15
29,Tlaxcala,29059,Santa Cruz Quilehtla,"6,584",71,"4,678",2.1,0.25,9.7,635,3.5,0.06,61.4,"4,042",1.9,0.2,22.1,"1,452",1.9,3.2,211,3.7,243,15.6,"1,025",49.8,"3,282",86.3,"5,680",10.9,720,16.9,"1,113",15.3,"1,006",93.1,"6,130",25.1,"1,652",74.3,"4,889",28.7,"1,888",0.361,0.15
29,Tlaxcala,29060,Santa Isabel Xiloxoxtla,"5,161",70.4,"3,633",2.3,0.27,15,773,3.5,0.09,55.4,"2,860",2,0.18,13.8,711,2,10.2,529,5.6,288,12.5,647,45.2,"2,332",74.3,"3,834",13.9,716,17.9,922,26.3,"1,360",84.2,"4,344",28.5,"1,472",80.6,"4,162",38.3,"1,977",0.383,0.16
30,Veracruz,30001,Acajete,"7,117",73.6,"5,242",2.8,0.34,26.9,"1,916",3.6,0.16,46.7,"3,325",2.3,0.18,20.9,"1,484",2.2,1.9,134,3.6,257,34.2,"2,435",55.1,"3,920",90.5,"6,444",28.8,"2,052",18.9,"1,348",22,"1,568",94.5,"6,726",48.8,"3,476",75.5,"5,376",43.7,"3,109",0.439,0.11
30,Veracruz,30002,Acatlán,"2,983",78.6,"2,344",2.4,0.31,16.4,489,3.5,0.09,62.2,"1,855",2.1,0.21,19.1,568,2.2,1.1,32,1.3,39,30.7,915,48,"1,432",95.9,"2,862",8.9,267,12.6,376,30.6,912,97.6,"2,912",37.9,"1,131",79.7,"2,376",36.5,"1,090",0.371,0.16
30,Veracruz,30003,Acayucan,"91,089",71.3,"64,975",2.7,0.32,21,"19,117",3.7,0.13,50.3,"45,857",2.3,0.19,20.4,"18,575",2.2,3.4,"3,075",4.9,"4,464",27.5,"25,035",26.1,"23,786",74.4,"67,807",29.2,"26,633",56.1,"51,112",22.9,"20,894",91.7,"83,550",44.4,"40,446",74.7,"68,050",35,"31,916",0.431,0.12
30,Veracruz,30004,Actopan,"44,150",54.1,"23,877",2.4,0.22,9.2,"4,048",3.6,0.05,44.9,"19,829",2.2,0.16,31.6,"13,964",2.1,5.2,"2,302",9.1,"4,007",32.7,"14,441",49,"21,619",72.5,"32,020",8.8,"3,877",11.7,"5,174",21.8,"9,621",85.7,"37,841",31.4,"13,865",59.3,"26,179",20.7,"9,148",0.394,0.15
30,Veracruz,30005,Acula,"4,630",64,"2,962",2.5,0.26,14,648,3.6,0.08,50,"2,314",2.1,0.18,27.1,"1,253",2.1,4.1,190,4.9,225,31.5,"1,458",7.4,344,77,"3,564",14.2,659,54.3,"2,512",29.7,"1,375",91,"4,215",36.9,"1,707",68.1,"3,152",28.1,"1,301",0.396,0.13
30,Veracruz,30006,Acultzingo,"20,302",68.9,"13,997",3.1,0.36,24.8,"5,035",4.1,0.17,44.1,"8,962",2.6,0.19,23.8,"4,824",2.6,3.1,620,4.2,861,30.2,"6,131",46.8,"9,500",85.6,"17,368",32,"6,497",50.7,"10,296",33.5,"6,791",92.7,"18,821",55.4,"11,250",72,"14,617",35.4,"7,191",0.423,0.13
30,Veracruz,30007,Camarón de Tejeda,"6,595",75.5,"4,981",2.9,0.37,26.8,"1,767",3.7,0.17,48.7,"3,214",2.5,0.2,20.4,"1,342",2.5,1.6,104,2.6,169,41.3,"2,725",28.1,"1,856",80.8,"5,330",20.1,"1,326",76.9,"5,072",25.5,"1,684",95.9,"6,323",56.5,"3,729",77.1,"5,084",41.9,"2,764",0.395,0.13
30,Veracruz,30008,Alpatláhuac,"8,807",84.2,"7,413",3.6,0.5,47.2,"4,154",4.1,0.32,37,"3,259",3,0.19,14.4,"1,266",3,0.6,53,0.8,75,39.1,"3,446",87.2,"7,682",93.9,"8,267",23.7,"2,086",71.4,"6,291",30.1,"2,655",98.5,"8,679",78.9,"6,950",84.8,"7,466",54.9,"4,837",0.401,0.13
